Date,Day,Week,Month,Campaign Name,Time,Segment,Affinity Definition,TG/CG,Affinity,Retailer,Brief,Theme,Lever,Message A,Message B,A/B,Campaign Type,Sent,Read,Read %,Clicks,CTR,Conversions,Conversion %,Push Datetime,Time Sort,Time Label,Date Label,Row Count
2026-03-16,Mon,Week 3,March,tgcomm_16_mar_vs_pn_tgcg_all_all_d2c_sale_home_transactors_r_2035_r_koparo_9pm,21:00:00,All,Users who have transacted on home retailers in the last 6 months and have not transacted in the last 30 days on the retailer,,home - Transactors,Koparo,,FOMO,D2C Sale,"🫧 Cleaning essentials stocked?

Get eco-friendly cleaners at just ₹99 per litre + flat 40% cashback on Koparo 🤩

CTA: Grab now!","🫧 Cleaning essentials stocked?

Get eco-friendly cleaners at just ₹99 per litre + flat 40% cashback on Koparo 🤩

CTA: Grab now!",Yes,Normal,226911,77825,0.3429758804112626,465,0.005974943784131063,3,0.0064516129032258064,2026-03-16 21:00:00,1900-01-01 21:00:00,09:00 PM,16-Mar,1
2026-03-16,Mon,Week 3,March,tgcomm_16_mar_vs_pn_tgcg_all_all_d2c_sale_beauty_storevisitors_r_2152_r_mCaffeine_9pm,21:00:00,All,Users who have visited beauty retailer in the last 6 months and have not exited.,,Beauty - Store visitors,mCaffeine,,Curiosity,D2C Sale,"This is too hot to miss! 🤯

Buy 1 Get 1 FREE + 6 Freebies + Flat 18% Cashback on mCaffeine 🤩 

CTA: Grab now!
","This is too hot to miss! 🤯

Buy 1 Get 1 FREE + 6 Freebies + Flat 18% Cashback on mCaffeine 🤩 

CTA: Grab now!
",Yes,Normal,68396,38927,0.5691414702614188,180,0.004624039869499319,1,0.005555555555555556,2026-03-16 21:00:00,1900-01-01 21:00:00,09:00 PM,16-Mar,1
2026-03-16,Mon,Week 3,March,tgcomm_16_mar_vs_pn_tgcg_all_all_d2c_sale_beauty_exiters_r_2152_r_mCaffeine_9pm,21:00:00,All,Users who have exited on beauty retailers in the 6 months and have not transacted.,,Beauty - Exiters non transactors,mCaffeine,,Curiosity,D2C Sale,"This is too hot to miss! 🤯

Buy 1 Get 1 FREE + 6 Freebies + Flat 18% Cashback on mCaffeine 🤩 

CTA: Grab now!
","This is too hot to miss! 🤯

Buy 1 Get 1 FREE + 6 Freebies + Flat 18% Cashback on mCaffeine 🤩 

CTA: Grab now!
",Yes,Normal,245638,126389,0.5145335819376481,673,0.005324830483665509,2,0.0029717682020802376,2026-03-16 21:00:00,1900-01-01 21:00:00,09:00 PM,16-Mar,1
2026-03-16,Mon,Week 3,March,tgcomm_16_mar_vs_pn_tgcg_all_all_d2c_sale_beauty_transactors_r_2152_r_mCaffeine_9pm,21:00:00,All,Users who have transacted on beauty retailers in the last 6 months and have not transacted in the last 30 days on the retailer,,Beauty - Transactors,mCaffeine,,Curiosity,D2C Sale,"This is too hot to miss! 🤯

Buy 1 Get 1 FREE + 6 Freebies + Flat 18% Cashback on mCaffeine 🤩 

CTA: Grab now!
","This is too hot to miss! 🤯

Buy 1 Get 1 FREE + 6 Freebies + Flat 18% Cashback on mCaffeine 🤩 

CTA: Grab now!
",Yes,Normal,251873,141261,0.5608421704589217,756,0.0053517956123770895,2,0.0026455026455026454,2026-03-16 21:00:00,1900-01-01 21:00:00,09:00 PM,16-Mar,1
2026-03-16,Mon,Week 3,March,tgcomm_16_mar_vs_pn_tgcg_all_all_d2c_sale_beauty_rest_r_2152_r_mCaffeine_9pm,21:00:00,All,Rest - Beauty Affinity - Travel - Home,,,mCaffeine,,Curiosity,D2C Sale,"This is too hot to miss! 🤯

Buy 1 Get 1 FREE + 6 Freebies + Flat 18% Cashback on mCaffeine 🤩 

CTA: Grab now!
","This is too hot to miss! 🤯

Buy 1 Get 1 FREE + 6 Freebies + Flat 18% Cashback on mCaffeine 🤩 

CTA: Grab now!
",Yes,Normal,5546,3531,0.6366750811395601,12,0.0033984706881903144,0,0.0,2026-03-16 21:00:00,1900-01-01 21:00:00,09:00 PM,16-Mar,1
2026-03-16,Mon,Week 3,March,tgcomm_16_mar_vs_pn_tgcg_all_all_marketplace_sale_all_r_1073_r_ajio_1030pm,22:30:00,All,,,,Ajio,,Social Proof,Marketplace sale,"🚫 Phir mat kehna bataya nahi!
Ajio Red Hot Sale is ON! Get 50-90% Off + up to 10% Cashback 👗👕
CTA: Grab Now!","🚫 Phir mat kehna bataya nahi!
Ajio Red Hot Sale is ON! Get 50-90% Off + up to 10% Cashback 👗👕
CTA: Grab Now!",Yes,Normal,4737,2810,0.593202448807262,11,0.003914590747330961,0,0.0,2026-03-16 22:30:00,1900-01-01 22:30:00,10:30 PM,16-Mar,1
2026-03-17,Tue,Week 3,March,tgcomm_17_mar_vs_pn_tgcg_all_all_d2c_sale_all_r_1503_r_dotandkey30am,11:30:00,All,,,,Dot and Key,Coolest Skincare Sale: Buy 1 Get 1 Free + Upto 15% CashKaro Cashback on all Dot And Key orders,Loss Aversion,D2C Sale,"Suno, itni tezz dhoop mein ☀️
Sunscreen lagana mat bhoolna! Grab Buy 1 Get 1 Free + Up to 15% Cashback on all Dot And Key

CTA: Grab Now!",,Yes,Normal,482,208,0.4315352697095436,0,0.0,0,0.0,2026-03-17 11:30:00,1900-01-01 11:30:00,11:30 AM,17-Mar,1
2026-03-17,Tue,Week 3,March,tgcomm_17_mar_vs_pn_tgcg_non_segmented_all_d2c_sale_all_r_1503_r_dotandkey30am,11:30:00,Non Segmented,,,,Dot and Key,Coolest Skincare Sale: Buy 1 Get 1 Free + Upto 15% CashKaro Cashback on all Dot And Key orders,Loss Aversion,D2C Sale,"Suno, itni tezz dhoop mein ☀️
Sunscreen lagana mat bhoolna! Grab Buy 1 Get 1 Free + Up to 15% Cashback on all Dot And Key

CTA: Grab Now!",,Yes,Normal,472117,149392,0.3164300374695256,517,0.0034606940130662953,0,0.0,2026-03-17 11:30:00,1900-01-01 11:30:00,11:30 AM,17-Mar,1
2026-03-17,Tue,Week 3,March,tgcomm_17_mar_vs_pn_tgcg_entertainment_storevisitors_all_focus_brand_all_r_1503_r_timesprime,14:00:00,All,Users who have visited enterntainement stores in the last 6 months and have not exited.,,Entertainment - Store visitors,Times Prime,"Get premium subscriptions like Hotstar, Sony liv & more.",FOMO,Focus Brand,"❌ Don’t open this...

if you don’t watch OTT 👀

CTA: Open anyway",,Yes,Normal,169863,41528,0.24447937455478827,232,0.00558659217877095,0,0.0,2026-03-17 14:00:00,1900-01-01 14:00:00,02:00 PM,17-Mar,1
2026-03-17,Tue,Week 3,March,tgcomm_17_mar_vs_pn_tgcg_entertainment_exiters_all_focus_brand_all_r_1503_r_timesprime,14:00:00,All,Users who have exited enterntainement stores in the last 6 months and have not transacted.,,Entertainment - Exiters,Times Prime,"Get premium subscriptions like Hotstar, Sony liv & more.",FOMO,Focus Brand,"Left something behind? 😏

Hotstar, SonyLIV & more waiting for you!

CTA: Grab Times Prime",,Yes,Normal,25683,14085,0.5484172409765214,96,0.006815761448349307,3,0.03125,2026-03-17 14:00:00,1900-01-01 14:00:00,02:00 PM,17-Mar,1
2026-03-17,Tue,Week 3,March,tgcomm_17_mar_vs_pn_tgcg_entertainment_transactors_all_focus_brand_all_r_1503_r_timesprime,14:00:00,All,Users who have transacted on entertainment category and have not transacted on the particular retailer.,,Entertainment - Transacters,Times Prime,"Get premium subscriptions like Hotstar, Sony liv & more.",FOMO,Focus Brand,"Still thinking about it? 👀

Your OTT combo is here

CTA: Grab Times Prime!
",,Yes,Normal,5943,3131,0.5268382971563184,24,0.0076652826572979876,2,0.08333333333333333,2026-03-17 14:00:00,1900-01-01 14:00:00,02:00 PM,17-Mar,1
2026-03-17,Tue,Week 3,March,tgcomm_17_mar_vs_pn_tgcg_beauty_storevisitors_all_d2c_sale_all_r_2134_r_mamaearth,14:00:00,All,Users who have visited beauty retailer in the last 6 months and have not exited.,,Beauty - Store visitors,Mamaearth,OH My Goodness Sale: Buy 1 Get 1 Free + Flat 12% CashKaro Cashback on all Mamaearth Orders,Social Proof,D2C Sale,"This is selling out fast 👀
Get Buy 1 Get 1 Free + flat 12% Cashback on all Mamaearth orders.

CTA: Shop now!",,Yes,Normal,40095,23252,0.5799226836263873,166,0.0071391708240151385,3,0.018072289156626505,2026-03-17 14:00:00,1900-01-01 14:00:00,02:00 PM,17-Mar,1
2026-03-17,Tue,Week 3,March,tgcomm_17_mar_vs_pn_tgcg_beauty_exiters_all_d2c_sale_all_r_2134_r_mamaearth,14:00:00,All,Users who have exited on beuaty retailers in the 6 months and have not transacted.,,Beauty - Exiters non transactors,Mamaearth,OH My Goodness Sale: Buy 1 Get 1 Free + Flat 12% CashKaro Cashback on all Mamaearth Orders,Social Proof,D2C Sale,"This is selling out fast 👀
Get Buy 1 Get 1 Free + flat 12% Cashback on all Mamaearth orders.

CTA: Shop now!",,Yes,Normal,35449,20555,0.5798471042906711,120,0.005837995621503284,6,0.05,2026-03-17 14:00:00,1900-01-01 14:00:00,02:00 PM,17-Mar,1
2026-03-17,Tue,Week 3,March,tgcomm_17_mar_vs_pn_tgcg_beauty_transators_all_d2c_sale_all_r_2134_r_mamaearth,14:00:00,All,Users who have transacted on beuaty retailers in the last 6 months and have not transacted in the last 30 days on the retailer,,Beauty - Transactors,Mamaearth,OH My Goodness Sale: Buy 1 Get 1 Free + Flat 12% CashKaro Cashback on all Mamaearth Orders,Social Proof,D2C Sale,"This is selling out fast 👀
Get Buy 1 Get 1 Free + flat 12% Cashback on all Mamaearth orders.

CTA: Shop now!",,Yes,Normal,16693,7935,0.47534894866111543,42,0.005293005671077505,6,0.14285714285714285,2026-03-17 14:00:00,1900-01-01 14:00:00,02:00 PM,17-Mar,1
2026-03-17,Tue,Week 3,March,tgcomm_17_mar_vs_pn_tgcg_beauty_rest_all_d2c_sale_all_r_2134_r_mamaearth,14:00:00,All,Rest Base - Beauty Affinity - Entertainment - health & welness.,,,Mamaearth,OH My Goodness Sale: Buy 1 Get 1 Free + Flat 12% CashKaro Cashback on all Mamaearth Orders,Social Proof,D2C Sale,"This is selling out fast 👀
Get Buy 1 Get 1 Free + flat 12% Cashback on all Mamaearth orders.

CTA: Shop now!",,Yes,Normal,426628,167841,0.39341299680283526,782,0.004659171477767649,3,0.0038363171355498722,2026-03-17 14:00:00,1900-01-01 14:00:00,02:00 PM,17-Mar,1
2026-03-17,Tue,Week 3,March,tgcomm_17_mar_vs_pn_tgcg_beauty_non_segmented_all_d2c_sale_all_r_2134_r_mamaearth,14:00:00,Non Segmented,,,,Mamaearth,OH My Goodness Sale: Buy 1 Get 1 Free + Flat 12% CashKaro Cashback on all Mamaearth Orders,Social Proof,D2C Sale,"This is selling out fast 👀
Get Buy 1 Get 1 Free + flat 12% Cashback on all Mamaearth orders.

CTA: Shop now!",,Yes,Normal,90315,27382,0.30318330288434925,217,0.007924914177196698,2,0.009216589861751152,2026-03-17 14:00:00,1900-01-01 14:00:00,02:00 PM,17-Mar,1
2026-03-17,Tue,Week 3,March,tgcomm_17_mar_vs_pn_tgcg_all_all_all_marketplace_all_r_2134_r_flipkart,21:00:00,All,,,,Flipkart,Get up to 7% Cashback across categories.,Exclusivity,Marketplace,"(Name), truth or dare? 😉

We dare you to shop & grab up to 7% Cashback on Flipkart 🤩

CTA: Don't miss out!",,Yes,Normal,565427,244433,0.43229806853935165,735,0.0030069589621695924,17,0.02312925170068027,2026-03-17 21:00:00,1900-01-01 21:00:00,09:00 PM,17-Mar,1
2026-03-17,Tue,Week 3,March,tgcomm_17_mar_vs_pn_tgcg_home_storevisitors_all_d2c_sale_all_r_2035_r_koparo,22:30:00,All,Users who have visited home retailer in the last 6 months and have not exited.,,home - Store visitors non exiters,Koparo,Spring Clean Sale: Flat 50% Off on all Products + Flat 40% CashKaro Cashback on all Koparo Clean orders.,Social Proof,D2C Sale,"👆 Just one click & monthly...
 safai sorted 🧼 with Koparo Clean. Grab flat 50% OFF + flat 40% Cashback 🤩

CTA: Shop now!",,Yes,Normal,16075,9342,0.5811508553654743,68,0.007278955255833868,1,0.014705882352941176,2026-03-17 22:30:00,1900-01-01 22:30:00,10:30 PM,17-Mar,1
2026-03-17,Tue,Week 3,March,tgcomm_17_mar_vs_pn_tgcg_home_exiters_all_d2c_sale_all_r_2035_r_koparo,22:30:00,All,Users who have exited on home retailers in the 6 months and have not transacted.,,home - Exiters non transactors,Koparo,Spring Clean Sale: Flat 50% Off on all Products + Flat 40% CashKaro Cashback on all Koparo Clean orders.,Social Proof,D2C Sale,"👆 Just one click & monthly...
 safai sorted 🧼 with Koparo Clean. Grab flat 50% OFF + flat 40% Cashback 🤩

CTA: Shop now!",,Yes,Normal,13802,8083,0.5856397623532821,53,0.0065569714215019176,1,0.018867924528301886,2026-03-17 22:30:00,1900-01-01 22:30:00,10:30 PM,17-Mar,1
2026-03-17,Tue,Week 3,March,tgcomm_17_mar_vs_pn_tgcg_home_transactors_all_d2c_sale_all_r_2035_r_koparo,22:30:00,All,Users who have transacted on home retailers in the last 6 months and have not transacted in the last 30 days on the retailer,,home - Transactors,Koparo,Spring Clean Sale: Flat 50% Off on all Products + Flat 40% CashKaro Cashback on all Koparo Clean orders.,Social Proof,D2C Sale,"👆 Just one click & monthly...
 safai sorted 🧼 with Koparo Clean. Grab flat 50% OFF + flat 40% Cashback 🤩

CTA: Shop now!",,Yes,Normal,17704,8352,0.4717577948486218,36,0.004310344827586207,3,0.08333333333333333,2026-03-17 22:30:00,1900-01-01 22:30:00,10:30 PM,17-Mar,1
2026-03-17,Tue,Week 3,March,tgcomm_17_mar_vs_pn_tgcg_rest_all_all_marketplace_sale_all_r_1073_r_ajio,22:30:00,All,Rest Base - home affinity - fashion,,,Ajio,Clearance sale: 50-90% Across Categories + Flat 10% AJIO Supercash + Upto 8% CashKaro Cashback on all AJIO Orders,Loss Aversion,Marketplace sale,"Biggest clearance sale is here 💥

50–90% off + 10% Supercash + up to 8% Cashback on AJIO.

CTA: Hurry up!",,Yes,Normal,515773,217909,0.4224901264703658,1188,0.005451817042894052,236,0.19865319865319866,2026-03-17 22:30:00,1900-01-01 22:30:00,10:30 PM,17-Mar,1
2026-03-17,Tue,Week 3,March,tgcomm_17_mar_vs_pn_tgcg_rest_non_segmented_all_marketplace_sale_all_r_1073_r_ajio,22:30:00,Non Segmented,,,,Ajio,Clearance sale: 50-90% Across Categories + Flat 10% AJIO Supercash + Upto 8% CashKaro Cashback on all AJIO Orders,Loss Aversion,Marketplace sale,"Biggest clearance sale is here 💥

50–90% off + 10% Supercash + up to 8% Cashback on AJIO.

CTA: Hurry up!",,Yes,Normal,97099,32208,0.33170269518738604,307,0.009531793343268754,13,0.04234527687296417,2026-03-17 22:30:00,1900-01-01 22:30:00,10:30 PM,17-Mar,1
2026-03-18,Tue,Week 3,March,tgcomm_18_mar_vs_pn_tgcg_all_all_d2c_sale_all_r_1503_r_dotandkey30am,11:30:00,All,,,,Dot and Key,Coolest Skincare Sale: Buy 1 Get 1 Free + Upto 15% CashKaro Cashback on all Dot And Key orders,Loss Aversion,D2C Sale,"Suno, itni tezz dhoop mein ☀️
Sunscreen lagana mat bhoolna! Grab Buy 1 Get 1 Free + Up to 15% Cashback on all Dot And Key

CTA: Grab Now!",,Yes,Normal,566375,243282,0.4295422644007945,1118,0.00459549000748103,2,0.0017889087656529517,2026-03-18 11:30:00,1900-01-01 11:30:00,11:30 AM,18-Mar,1
2026-03-18,Tue,Week 3,March,tgcomm_17_mar_vs_pn_tgcg_non_segmented_all_d2c_sale_all_r_1503_r_dotandkey30am,11:30:00,Non Segmented,,,,Dot and Key,Coolest Skincare Sale: Buy 1 Get 1 Free + Upto 15% CashKaro Cashback on all Dot And Key orders,Loss Aversion,D2C Sale,"Suno, itni tezz dhoop mein ☀️
Sunscreen lagana mat bhoolna! Grab Buy 1 Get 1 Free + Up to 15% Cashback on all Dot And Key

CTA: Grab Now!",,Yes,Normal,97856,32305,0.3301279431000654,205,0.006345766909147191,7,0.03414634146341464,2026-03-18 11:30:00,1900-01-01 11:30:00,11:30 AM,18-Mar,1
2026-03-18,Tue,Week 3,March,tgcomm_18_mar_vs_pn_tgcg_all_all_focus_brand_all_r_1503_r_hkvitals_2pm,14:00:00,All,,,,HK Vitals,Flat 20% off code + Flat 15% CashKaro Cashback on all HK Vitals orders,Curiosity,Brand Discovery,"Your healthier version is waiting 💪
Get a flat 20% off + flat 15% Cashback on all HK Vitals orders 💊

CTA: Begin now",,Yes,Normal,566840,243333,0.42927986733469764,1146,0.0047095954925965655,4,0.0034904013961605585,2026-03-18 14:00:00,1900-01-01 14:00:00,02:00 PM,18-Mar,1
2026-03-18,Tue,Week 3,March,tgcomm_18_mar_vs_pn_tgcg_non_segmented_all_focus_brand_all_r_1503_r_hkvitals_2pm,14:00:00,Non Segmented,,,,HK Vitals,Flat 20% off code + Flat 15% CashKaro Cashback on all HK Vitals orders,Curiosity,Brand Discovery,"One step left 👀
Become healthier with a flat 20% off + flat 15% Cashback on all HK Vitals orders.

CTA: Complete now!",,Yes,Normal,100927,33619,0.33310214313315567,209,0.0062167226865760435,0,0.0,2026-03-18 14:00:00,1900-01-01 14:00:00,02:00 PM,18-Mar,1
2026-03-18,Tue,Week 3,March,tgcomm_18_mar_vs_pn_tgcg_beauty_storevisitors_d2c_sale_all_r_2816_r_derma_9pm,21:00:00,All,,,,Derma Co,BFF Sale: Buy 1 Get 1 Free + Flat 12% CashKaro Cashback on all The Derma Co orders,FOMO,D2C Sale,"Summer skin needs extra care ☀️
Get Buy 1 Get 1 Free + 12% Cashback on The Derma Co
CTA: Shop now!",,Yes,Normal,569830,243646,0.42757664566625136,769,0.0031562184480763075,138,0.17945383615084526,2026-03-18 21:00:00,1900-01-01 21:00:00,09:00 PM,18-Mar,1
2026-03-18,Tue,Week 3,March,tgcomm_18_mar_vs_pn_tgcg_non_segmented_all_d2c_sale_all_r_2816_r_derma_9pm,21:00:00,Non Segmented,,,,Derma Co,BFF Sale: Buy 1 Get 1 Free + Flat 12% CashKaro Cashback on all The Derma Co orders,FOMO,D2C Sale,"Summer skin needs extra care ☀️
Get Buy 1 Get 1 Free + 12% Cashback on The Derma Co
CTA: Shop now!",,Yes,Normal,101543,34464,0.3394030115320603,205,0.0059482358402971214,25,0.12195121951219512,2026-03-18 21:00:00,1900-01-01 21:00:00,09:00 PM,18-Mar,1
2026-03-20,Fri,Week 4,March,tgcomm_20_mar_vs_pn_tgcg_all_d2c_sale_all_r_2816_r_derma_1130am,11:30:00,All,,,,Derma Co,BFF Sale: Buy 1 Get 1 Free + Flat 12% CashKaro Cashback on all The Derma Co orders.,Exclusivity,D2C Sale,"(Name), just for you 💖

The Derma Co BFF Sale: Buy 1 Get 1 + Flat 12% Cashback 🤩
CTA: Grab now!",,Yes,Normal,1053390,473651,0.4496444811513305,2189,4.0,4,0.001827318410232983,2026-03-20 11:30:00,1900-01-01 11:30:00,11:30 AM,20-Mar,1
2026-03-20,Fri,Week 4,March,tgcomm_20_mar_vs_pn_tgcg_non_segmented_d2c_sale_all_r_2816_r_derma_1130am,11:30:00,Non Segmented,,,,Derma Co,BFF Sale: Buy 1 Get 1 Free + Flat 12% CashKaro Cashback on all The Derma Co orders.,Exclusivity,D2C Sale,"(Name), just for you 💖

The Derma Co BFF Sale: Buy 1 Get 1 + Flat 12% Cashback 🤩
CTA: Grab now!",,Yes,Normal,212039,70733,0.3335848593890747,490,3.0,3,0.006122448979591836,2026-03-20 11:30:00,1900-01-01 11:30:00,11:30 AM,20-Mar,1
2026-03-20,Fri,Week 4,March,tgcomm_20_mar_vs_pn_tgcg_home_storevisitors_d2c_sale_all_r_2035_r_koparo_2pm,14:00:00,All,Users who have visited home retailer in the last 6 months and have not exited.,,home - Store visitors non exiters,Koparo,Spring Clean Sale: Flat 50% Off on all Products + Flat 40% CashKaro Cashback on all Koparo Clean orders,FOMO,D2C Sale,"Wait… you missed THIS? 😱

Don’t miss it again! Flat 50% Off + Flat 40% Cashback on Koparo Clean

CTA: Grab now!",,Yes,Normal,28391,18554,0.6535169595998732,135,0.0,0,0.0,2026-03-20 14:00:00,1900-01-01 14:00:00,02:00 PM,20-Mar,1
2026-03-20,Fri,Week 4,March,tgcomm_20_mar_vs_pn_tgcg_home_exiters_d2c_sale_all_r_2035_r_koparo_2pm,14:00:00,All,Users who have exited on home retailers in the 6 months and have not transacted.,,home - Exiters non transactors,Koparo,Spring Clean Sale: Flat 50% Off on all Products + Flat 40% CashKaro Cashback on all Koparo Clean orders,FOMO,D2C Sale,"Wait… you missed THIS? 😱

Don’t miss it again! Flat 50% Off + Flat 40% Cashback on Koparo Clean

CTA: Grab now!",,Yes,Normal,24072,15867,0.659147557328016,115,0.0,0,0.0,2026-03-20 14:00:00,1900-01-01 14:00:00,02:00 PM,20-Mar,1
2026-03-20,Fri,Week 4,March,tgcomm_20_mar_vs_pn_tgcg_home_transactors_d2c_sale_all_r_2035_r_koparo_2pm,14:00:00,All,Users who have transacted on home retailers in the last 6 months and have not transacted in the last 30 days on the retailer,,home - Transactors,Koparo,Spring Clean Sale: Flat 50% Off on all Products + Flat 40% CashKaro Cashback on all Koparo Clean orders,FOMO,D2C Sale,"Wait… you missed THIS? 😱

Don’t miss it again! Flat 50% Off + Flat 40% Cashback on Koparo Clean

CTA: Grab now!",,Yes,Normal,2832,1717,0.6062853107344632,8,0.0,0,0.0,2026-03-20 14:00:00,1900-01-01 14:00:00,02:00 PM,20-Mar,1
2026-03-20,Fri,Week 4,March,tgcomm_20_mar_vs_pn_tgcg_travel_storevisitors_focus_brand_all_r_1328_r_booking_2pm,14:00:00,All,Users who have visited travel retailer in the last 6 months and have not exited.,,Travel - Store visitors non exiters,Booking.com,Flat 4% Cashback on Hotels and Home stay bookings.,Exclusivity,Focus Brand,"🤌 You were THIS close...

to your dream destination! Get flat 4% Cashback on hotels & homestays on Booking.com.

CTA: Complete your trip",,Yes,Normal,11775,6907,0.5865817409766454,46,0.0,0,0.0,2026-03-20 14:00:00,1900-01-01 14:00:00,02:00 PM,20-Mar,1
2026-03-20,Fri,Week 4,March,tgcomm_20_mar_vs_pn_tgcg_travel_exiters_focus_brand_all_r_1328_r_booking_2pm,14:00:00,All,Users who have exited on travel retailers in the 6 months and have not transacted.,,Travel - Exiters non transactors,Booking.com,Flat 4% Cashback on Hotels and Home stay bookings.,Exclusivity,Focus Brand,"🤌 You were THIS close...

to your dream destination! Get flat 4% Cashback on hotels & homestays on Booking.com.

CTA: Complete your trip",,Yes,Normal,8168,4354,0.5330558276199804,17,0.0,0,0.0,2026-03-20 14:00:00,1900-01-01 14:00:00,02:00 PM,20-Mar,1
2026-03-20,Fri,Week 4,March,tgcomm_20_mar_vs_pn_tgcg_travel_transactors_focus_brand_all_r_1328_r_booking_2pm,14:00:00,All,Users who have transacted on travel retailers in the last 6 months and have not transacted in the last 30 days on the retailer,,Travel - Transactors,Booking.com,,Exclusivity,Focus Brand,"🤌 You were THIS close...

to your dream destination! Get flat 4% Cashback on hotels & homestays on Booking.com.

CTA: Complete your trip",,Yes,Normal,2371,1082,0.4563475326866301,3,0.0,0,0.0,2026-03-20 14:00:00,1900-01-01 14:00:00,02:00 PM,20-Mar,1
2026-03-20,Fri,Week 4,March,tgcomm_20_mar_vs_pn_tgcg_all_rest_focus_brand_all_r_1328_r_booking_2pm,14:00:00,All,,,,HK Vitals,Flat 20% off code + Flat 15% CashKaro Cashback on all HK Vitals orders,Curiosity,Brand Discovery,"Our favorite view? 👀

A healthier YOU 💪 Get flat 20% off + flat 15% Cashback on HK Vitals  💊

CTA: Begin now
",,Yes,Normal,975258,424440,0.43520791421346966,1818,0.0,0,0.0,2026-03-20 14:00:00,1900-01-01 14:00:00,02:00 PM,20-Mar,1
2026-03-20,Fri,Week 4,March,tgcomm_20_mar_vs_pn_tgcg_non_segmented_all_focus_brand_all_r_1328_r_booking_2pm,14:00:00,Non Segmented,,,,HK Vitals,Flat 20% off code + Flat 15% CashKaro Cashback on all HK Vitals orders,Curiosity,Brand Discovery,"Our favorite view? 👀

A healthier YOU 💪 Get flat 20% off + flat 15% Cashback on HK Vitals  💊

CTA: Begin now
",,Yes,Normal,208606,68006,0.32600212841433135,378,0.0,0,0.0,2026-03-20 14:00:00,1900-01-01 14:00:00,02:00 PM,20-Mar,1
2026-03-20,Fri,Week 4,March,tgcomm_20_mar_vs_pn_tgcg_all_all_d2c_sale_beauty_storevisitorsnonexiters_r_1503_r_dotandkey_9pm,21:00:00,All,Users who have visited beauty retailer in the last 6 months and have not exited.,,Beauty - Store visitors,Dot and Key,Coolest Skincare Sale: Buy 1 Get 1 Free + Upto 15% CashKaro Cashback on all Dot And Key orders,Loss Aversion,D2C Sale,"☀️ Summers = 2x care 💆‍♀️

Buy 1 Get 1 Free + up to 15% Cashback on Dot & Key

CTA: Grab now",,Yes,Normal,87086,54385,0.6244976230392945,246,0.0,0,0.0,2026-03-20 21:00:00,1900-01-01 21:00:00,09:00 PM,20-Mar,1
2026-03-20,Fri,Week 4,March,tgcomm_20_mar_vs_pn_tgcg_all_all_d2c_sale_beauty_exiters_r_1503_r_dotandkey_9pm,21:00:00,All,Users who have exited on beuaty retailers in the 6 months and have not transacted.,,Beauty - Exiters non transactors,Dot and Key,Coolest Skincare Sale: Buy 1 Get 1 Free + Upto 15% CashKaro Cashback on all Dot And Key orders,Loss Aversion,D2C Sale,"☀️ Summers = 2x care 💆‍♀️

Buy 1 Get 1 Free + up to 15% Cashback on Dot & Key

CTA: Grab now",,Yes,Normal,81194,49897,0.6145404832869423,190,0.0,0,0.0,2026-03-20 21:00:00,1900-01-01 21:00:00,09:00 PM,20-Mar,1
2026-03-20,Fri,Week 4,March,tgcomm_20_mar_vs_pn_tgcg_all_all_d2c_sale_beauty_transactors_r_1503_r_dotandkey_9pm,21:00:00,All,Users who have transacted on beuaty retailers in the last 6 months and have not transacted in the last 30 days on the retailer,,Beauty - Transactors,Dot and Key,Coolest Skincare Sale: Buy 1 Get 1 Free + Upto 15% CashKaro Cashback on all Dot And Key orders,Loss Aversion,D2C Sale,"☀️ Summers = 2x care 💆‍♀️

Buy 1 Get 1 Free + up to 15% Cashback on Dot & Key

CTA: Grab now",,Yes,Normal,35095,19676,0.5606496651944721,78,0.0,0,0.0,2026-03-20 21:00:00,1900-01-01 21:00:00,09:00 PM,20-Mar,1
2026-03-20,Fri,Week 4,March,tgcomm_20_mar_vs_pn_tgcg_all_all_focus_category_all_rest_r_1503_r_multipleretailers_9pm,21:00:00,All,,,,Multiple Retailers (50% CB),Get min 50% Cashback across categories,FOMO,Focus Category,"We love seeing you smile 😎

Get min 50% Cashback on everything you love 🤩

CTA: Don't miss out!
",,Yes,Normal,850698,333109,0.39157139196283525,922,1.0,1,0.0010845986984815619,2026-03-20 21:00:00,1900-01-01 21:00:00,09:00 PM,20-Mar,1
2026-03-20,Fri,Week 4,March,tgcomm_20_mar_vs_pn_tgcg_non_segmented_all_focus_category_all_rest_r_1503_r_multipleretailers_9pm,21:00:00,Non Segmented,,,,Multiple Retailers (50% CB),Get min 50% Cashback across categories,FOMO,Focus Category,"We love seeing you smile 😎

Get min 50% Cashback on everything you love 🤩

CTA: Don't miss out!
",,Yes,Normal,200216,59188,0.295620729612019,302,2.0,2,0.006622516556291391,2026-03-20 21:00:00,1900-01-01 21:00:00,09:00 PM,20-Mar,1
